"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000286048",0.722857836960799,2.12190996223522,0.508626392747001,4.17184399491179,3.02144482343926e-05,8.28394105652281e-05
"ENSG00000272006",0.595857837987446,2.1013530985105,0.504076886918793,4.16871543417746,3.06321144185027e-05,8.39562141282305e-05
"ENSG00000183379",1.61940352744313,-1.58865995400732,0.381226941447671,-4.16722896858899,3.08324764305687e-05,8.44484153536779e-05
"ENSG00000267466",17.9807308602956,-1.26283077665654,0.303095282076789,-4.16644814793456,3.09382222245963e-05,8.47237730489788e-05
"ENSG00000251985",0.686023624713534,1.92279054413968,0.461517675121119,4.16623381463141,3.09673094086387e-05,8.47962858440693e-05
"ENSG00000186831",1.65259328174956,-1.25303841986055,0.301037119043115,-4.16240503444721,3.14913123590485e-05,8.62093567434625e-05
"ENSG00000249328",0.929836655849604,1.36944849179682,0.329026501970621,4.16212215002395,3.15303600323133e-05,8.6308985190321e-05
"ENSG00000231133",2.12748275514498,1.43162363710988,0.344196669355373,4.15931868193579,3.19198291638485e-05,8.73015919779079e-05
"ENSG00000163083",51.7224652123017,1.25432529019513,0.301738331556568,4.15699683803673,3.22458451899921e-05,8.81858365301878e-05
"ENSG00000168267",1.57718686264837,3.41424139809823,0.82133510124594,4.15694080640038,3.22537516923174e-05,8.82000405823387e-05
"ENSG00000242262",1.30378112857503,1.38145672081584,0.332387527862818,4.15616292734664,3.23637069659627e-05,8.84932779657985e-05
"ENSG00000210127",1.5354765748596,-1.56153289280295,0.375756475241344,-4.15570454720705,3.24286668748611e-05,8.86634438924683e-05
"ENSG00000226928",2.32600666508622,1.95467810966281,0.470406546670257,4.15529529403635,3.24867693467596e-05,8.87999006759598e-05
"ENSG00000223685",2.15608579515605,1.12161581163979,0.269997755787506,4.1541671647172,3.26474445674234e-05,8.92165920881833e-05
"ENSG00000272167",0.593517296110623,1.7572191461809,0.423038418554934,4.15380511345381,3.26991699906921e-05,8.93504339085103e-05
"ENSG00000259734",0.603142275590814,-2.19883406314396,0.529435110051187,-4.15317008902445,3.27900825394822e-05,8.95837949490566e-05
"ENSG00000213970",0.886953902100132,1.36172343319397,0.327990145685679,4.15172056571159,3.29985023325215e-05,9.01304859576281e-05
"ENSG00000214688",0.810008953211815,-1.73931758075963,0.418965446322653,-4.15145830288865,3.3036346001481e-05,9.02262708015249e-05
"ENSG00000287829",1.34024527198225,1.44691384850719,0.348567943091213,4.15102385972585,3.3099125459729e-05,9.03749550888165e-05
"ENSG00000169224",3.76535869186441,-1.14814599144942,0.276661088177967,-4.15000894781001,3.32462277973835e-05,9.07385084029318e-05
"ENSG00000272555",2.81512289614086,-1.18824624943068,0.286334785035295,-4.14984944733212,3.32694023472832e-05,9.0794136974951e-05
"ENSG00000277531",1.18524740821412,-1.4324234567876,0.345176678856404,-4.14982686991869,3.32726839618796e-05,9.07954717865341e-05
"ENSG00000285684",1.24720017187587,1.74747197807469,0.421363615907331,4.14718288932427,3.36591187544978e-05,9.17806597772343e-05
"ENSG00000271399",0.826462729159662,-1.71589148057274,0.413756632719029,-4.14710326042787,3.36708229004731e-05,9.18008282212995e-05
"ENSG00000241361",1.82924869081005,2.309166346079,0.556862776745457,4.14674214637715,3.37239492961656e-05,9.19111892217544e-05
"ENSG00000254887",2.02681070061997,-1.41639970812412,0.341617338414575,-4.14615872454702,3.38099494448096e-05,9.21224081327863e-05
"ENSG00000149488",9.20412488837186,1.1196549981572,0.270155026983421,4.14449070468679,3.4056976977092e-05,9.27721639940658e-05
"ENSG00000259364",1.28031621360711,-1.17321652714689,0.283133322936936,-4.14368932267364,3.41762674051953e-05,9.30893154404389e-05
"ENSG00000279810",1.17645406391193,-1.82108466085952,0.439616918097161,-4.14243534744275,3.43637256635044e-05,9.35842345441981e-05
"ENSG00000175485",0.947143954704314,-1.51654288508193,0.366116061328876,-4.142246258133,3.43920774410709e-05,9.36457588073846e-05
"ENSG00000277901",0.772718135695115,1.66010962998734,0.400824509598806,4.14173682055765,3.44685723714296e-05,9.38383289026763e-05
"ENSG00000105426",195.218525009338,-1.02503091005723,0.247560629643693,-4.1405247334058,3.46512242302915e-05,9.43276879289766e-05
"ENSG00000238078",1.88218306351355,-1.55541096116204,0.375668249158844,-4.14038440737206,3.46724295152778e-05,9.43696110212407e-05
"ENSG00000165949",615.332540617134,-1.20820240812556,0.291869701418541,-4.1395266526586,3.4802316757001e-05,9.47072754466966e-05
"ENSG00000211933",20.4083152644801,-1.56173303101442,0.377424016203935,-4.13787401957632,3.50538740146146e-05,9.53720810642671e-05
"ENSG00000235701",0.750630609290826,1.52302797830321,0.368137204447213,4.13712050807294,3.51691428141448e-05,9.56494779974156e-05
"ENSG00000205116",6.27669945842017,1.04325000838393,0.252284866340038,4.1352064573616,3.54635663338379e-05,9.63615573941506e-05
"ENSG00000251061",10.9775479028708,-1.10908040020117,0.268381961428282,-4.13246998531064,3.58885643594022e-05,9.74577801432496e-05
"ENSG00000156234",71.2116373054724,-1.38016839088794,0.334013402996135,-4.1320748763603,3.59503263329361e-05,9.76026144279463e-05
"ENSG00000183476",13.2704467657611,-1.16170033859778,0.281158252190214,-4.13183795797624,3.59874089292686e-05,9.76834484969165e-05
"ENSG00000242766",20.0405496184767,-1.44916562503811,0.350775079370047,-4.1313243450494,3.60679246632368e-05,9.78728511517678e-05
"ENSG00000242477",5.08867142796751,1.08817906085653,0.263403150330795,4.13123024341181,3.60826948883914e-05,9.79047602103945e-05
"ENSG00000268234",3.33798984071336,1.18681798487479,0.28740070867677,4.1294887209536,3.63570837259104e-05,9.8632809367063e-05
"ENSG00000234975",44.3872944971436,-1.02135884008193,0.247345360834711,-4.12928237924162,3.63897252438552e-05,9.8713125861731e-05
"ENSG00000205822",2.50213090285573,-1.76563390925727,0.427719818763141,-4.12801519079252,3.65907947219752e-05,9.92337225448579e-05
"ENSG00000104972",3.13900506255011,-1.33344206694665,0.323084598491183,-4.12722263200993,3.67170886665989e-05,9.95596214582434e-05
"ENSG00000236184",0.724854881769475,1.28764826216086,0.311998541307136,4.12709705874323,3.67371366611996e-05,9.96056755672319e-05
"ENSG00000107518",3.58074841267689,-1.44074405880355,0.349161940489769,-4.12629181972873,3.6865941709499e-05,9.99465712284374e-05
"ENSG00000213557",1.32848470091176,-1.48307069264856,0.359421889072477,-4.12626703530987,3.68699129882791e-05,9.99490037436139e-05
"ENSG00000232901",1.85303448304703,1.06885802922992,0.259119609008019,4.1249600264596,3.70799151970431e-05,0.000100493153514767
"ENSG00000160932",11.1633050671084,1.67282150034168,0.405543133976132,4.12489168276766,3.70909274278297e-05,0.000100514620302422
"ENSG00000198099",3.56448548897704,1.40437351788909,0.34048120895052,4.12467261326359,3.71262470657302e-05,0.000100601949920423
"ENSG00000228509",3.3529194947373,1.14049812201774,0.276591200704427,4.12340710446719,3.73309054450348e-05,0.000101139659998322
"ENSG00000276077",0.531965585150402,1.76373795680211,0.427905049178564,4.12179748798921,3.75927607352797e-05,0.000101806681871305
"ENSG00000104826",3.64110152628085,1.39017605183726,0.337283014786367,4.12169006707256,3.76102980866074e-05,0.000101845692678267
"ENSG00000198075",19.3029562890563,1.1347342797793,0.275311075426204,4.12164413662851,3.76177989808432e-05,0.000101857521324378
"ENSG00000270647",0.989541727872933,1.69817959739079,0.412054064831622,4.12125432638245,3.76815160326339e-05,0.000102013056809747
"ENSG00000258837",85.119935441705,-1.06335847787045,0.258047973092234,-4.12077826122036,3.77594709884533e-05,0.000102215589019946
"ENSG00000095713",7.60670465839611,-1.49006099749815,0.36163829656666,-4.12030753281544,3.78367025717543e-05,0.000102407604047117
"ENSG00000242173",43.9360019807168,1.26873830491135,0.307999389315658,4.11928837823462,3.80044275729698e-05,0.000102835881999629
"ENSG00000163923",28.1392912533047,1.00974588818232,0.24519098382947,4.11820154400373,3.81840683293384e-05,0.000103278994897272
"ENSG00000267551",2.03373114644068,1.32343395440351,0.321443563704185,4.11715804526553,3.83573044844302e-05,0.000103721673154255
"ENSG00000244691",6.34024123609644,1.0772382420236,0.261766904515435,4.11525759536987,3.86747254436118e-05,0.000104562616254249
"ENSG00000107147",20.6216597432042,1.00397059099398,0.244024560672738,4.11421943851141,3.88491740673965e-05,0.000104999338788639
"ENSG00000279266",1.40779464666666,1.45880982823287,0.35464961434257,4.11338337682147,3.89902059216273e-05,0.000105345484073109
"ENSG00000265992",1.17767248498877,2.0940620564932,0.509190503058392,4.11253164368829,3.91343809333286e-05,0.000105726236947756
"ENSG00000129744",1.19586872894924,-2.16806485949855,0.527280896000222,-4.11178344587253,3.92614475975e-05,0.000106043089149785
"ENSG00000158270",104.191745941442,-1.12171303841292,0.272958226171422,-4.10946778980188,3.96572021964043e-05,0.000107076421874596
"ENSG00000206503",981.083410798003,-1.21621326139057,0.296024316143867,-4.10849107679212,3.98252588974274e-05,0.000107512327116486
"ENSG00000188523",0.73966602464402,1.79401200179383,0.43667041862491,4.108389131197,3.98428389200474e-05,0.000107550856342584
"ENSG00000263603",2.9247170801685,1.09840966889885,0.267567604604853,4.10516688117382,4.04023107363943e-05,0.00010897061230055
"ENSG00000257955",0.776280759038919,-1.6395181629481,0.39961441995947,-4.10275025389321,4.08267878034004e-05,0.000110097219759456
"ENSG00000205500",2.79862429112643,-1.02802857883493,0.250643106562666,-4.10156334611937,4.10368127557154e-05,0.000110626890800044
"ENSG00000226690",1.60244987401903,1.42998583420884,0.348704478886596,4.10085307414102,4.11629862416268e-05,0.000110948630909413
"ENSG00000187758",2.1233442108005,-1.70519463859923,0.415915611176643,-4.09985726136886,4.13405034564245e-05,0.000111417865499187
"ENSG00000258736",1.32959479143132,-1.39465331400434,0.340212638579831,-4.09935774234054,4.1429822877737e-05,0.000111649337840592
"ENSG00000284601",1.14308722430209,-1.31947154205075,0.321913324001443,-4.09884103475268,4.1522408450143e-05,0.000111883232008914
"ENSG00000165443",11.3013679647546,1.7072402565043,0.416540958468258,4.09861316587525,4.1563301184518e-05,0.000111981204401178
"ENSG00000244052",1.58849276347728,1.45806693301814,0.355758521356487,4.09847367101318,4.15883534091752e-05,0.000112039416914899
"ENSG00000244558",1.1675732782887,1.77262261304777,0.43254870587729,4.09808788920674,4.16577115334889e-05,0.000112216970405953
"ENSG00000135298",8.39584448704353,-1.38303088990821,0.337617533254052,-4.09644273085635,4.19547216250516e-05,0.000112988968683586
"ENSG00000207525",1.94365815765184,1.0010303431709,0.244532131418948,4.09365565728406,4.24624783803805e-05,0.000114261774564238
"ENSG00000236832",0.838013712846333,-1.75226090638327,0.428074668814677,-4.09335341246706,4.25178912371838e-05,0.000114401416392403
"ENSG00000275379",0.83147705122712,2.0745069102319,0.506811858350439,4.09324856167329,4.25371303585281e-05,0.000114443711748215
"ENSG00000260661",0.863395658964083,1.63266378328945,0.39890440405224,4.09286978710729,4.26067007128834e-05,0.000114602437705054
"ENSG00000179639",7.55408841491754,-1.12093616426501,0.273965349172777,-4.09152532482525,4.28545136350825e-05,0.000115259463672022
"ENSG00000169903",8.70394277130103,1.37459033033718,0.336385190890484,4.08635804298741,4.38197388331685e-05,0.000117728886830412
"ENSG00000269621",1.0579015159042,2.20749438130286,0.540532899324836,4.08392233675355,4.4281835750504e-05,0.000118891792534425
"ENSG00000230118",1.61713300325617,-1.54588564079177,0.378540709268945,-4.0838028855001,4.43046162615009e-05,0.000118943133773135
"ENSG00000105610",1.25610531628629,1.21442408654585,0.297424749213309,4.08313057254989,4.44330403385797e-05,0.000119278060895689
"ENSG00000109846",145.827985937762,-1.03506530403589,0.253537686311119,-4.08249092707167,4.45555520301302e-05,0.000119577318919328
"ENSG00000204583",2.57955542515702,-1.26435487950545,0.309728826465983,-4.08213498863435,4.46238638119776e-05,0.000119731004124661
"ENSG00000122367",40.3080755538604,-1.35226026383618,0.331297029215263,-4.08171563457498,4.47044737941302e-05,0.000119927496777422
"ENSG00000213761",1.29235584025752,1.141826938671,0.279838065941131,4.08031314407098,4.49750708546968e-05,0.000120643466196651
"ENSG00000206228",1.68805024600941,1.17243309940214,0.28742044205425,4.07915696956881,4.51993110374934e-05,0.000121224977239385
"ENSG00000233077",0.656577725321908,1.97771402564653,0.484872435580939,4.0788336900962,4.52622005699e-05,0.000121373623862246
"ENSG00000252585",0.956797389915915,1.39699801425547,0.342581751720669,4.0778529715574,4.54534938783804e-05,0.000121856439640638
"ENSG00000162975",19.8201176516961,-1.13603142216975,0.278616917046703,-4.07739570953377,4.5542946624865e-05,0.000122066059398307
"ENSG00000157542",2.49606722368703,-1.0914479544441,0.267722852001517,-4.07678293535404,4.56630835315874e-05,0.000122357796105656
"ENSG00000270204",2.13820050906075,-1.4541212237355,0.356723405310416,-4.07632693030092,4.5752680178133e-05,0.000122587774479754
"ENSG00000234900",1.89266026694503,-1.09696774774902,0.269211624439782,-4.07474138619298,4.606550993572e-05,0.000123364960880488
"ENSG00000238364",1.83192285255026,-1.02349089149138,0.251194414632545,-4.07449701056677,4.61139055721134e-05,0.000123484395138502
"ENSG00000232872",2.51369192798405,1.09951164171152,0.270093144342156,4.07086097793972,4.68396978432367e-05,0.000125386624047011
"ENSG00000270419",6.34182719757959,-1.01661731135734,0.249750176396612,-4.07053691022391,4.69049084112023e-05,0.000125550851410375
"ENSG00000157856",1.53204351449092,1.63412970271856,0.401505870296437,4.07000201892953,4.70127303221046e-05,0.000125818743410397
"ENSG00000138109",72.8259842656131,-1.37867914685501,0.338795620759224,-4.06935350511751,4.71437711525773e-05,0.000126148677084594
"ENSG00000166535",2.60577026877944,1.69521505652644,0.416599586767811,4.06917123869174,4.71806628054745e-05,0.000126237003823008
"ENSG00000220793",1.33330969026485,1.19674220400933,0.294314731779124,4.06619878242268,4.77861799599034e-05,0.000127783522922633
"ENSG00000279862",1.63090002975601,1.39799698990091,0.343997104382517,4.06397894659708,4.82431792764762e-05,0.000128984354164571
"ENSG00000278214",1.10724904754945,-1.27181301024756,0.312968345012638,-4.06371133219942,4.82985522949436e-05,0.000129121783367686
"ENSG00000274963",4.55385454724889,-1.07498239227916,0.264607959874101,-4.06254744865057,4.85400770949564e-05,0.000129746141619978
"ENSG00000218632",8.0015802120674,-1.10014909913578,0.270858030550878,-4.06171859441742,4.87127754280119e-05,0.000130186353794705
"ENSG00000214067",0.637598256476467,-1.76445241626785,0.434428081223846,-4.06155240079586,4.8747473217799e-05,0.000130257671285628
"ENSG00000254000",1.64780636108277,-1.72840895814826,0.4256766471312,-4.06038003211282,4.89929059740839e-05,0.00013085971780509
"ENSG00000227591",3.33928399959999,-1.37648644699954,0.339014285094414,-4.06026090203307,4.90179110487545e-05,0.00013090499875476
"ENSG00000286721",1.19020711612457,-1.34035211092468,0.33015253694636,-4.05979649080341,4.91155052412125e-05,0.000131154856883441
"ENSG00000250366",1.06275957012585,-1.80294055520568,0.444184146914036,-4.05899347766369,4.92846900398057e-05,0.000131574218897631
"ENSG00000124302",3.06102522501103,-1.62217902033349,0.399859245616099,-4.05687510822479,4.97336588384321e-05,0.000132707442221812
"ENSG00000254631",0.950927646123632,1.40837228702776,0.347248317106471,4.05580737946654,4.99614209087295e-05,0.000133293315781278
"ENSG00000144649",19.813292447696,-1.22173128011204,0.301278166323041,-4.05516036897959,5.00999183667303e-05,0.00013364088487783
"ENSG00000287322",1.27872242631536,1.29034730549818,0.318212879370468,4.05498139500488,5.0138293298218e-05,0.000133732277957199
"ENSG00000178878",244.799680663059,1.11068997651341,0.273978232324047,4.05393511408508,5.03631910665445e-05,0.000134314908658614
"ENSG00000100095",2.2550131375866,-1.24367090324397,0.306781789500355,-4.05392675122436,5.03649925067918e-05,0.000134314908658614
"ENSG00000233308",1.19510655588163,-1.50784755780159,0.371999159333628,-4.05336281001988,5.04866118617337e-05,0.000134617164021028
"ENSG00000258153",0.552934369462074,1.67282352006363,0.413040099609109,4.05002691420699,5.12117426081267e-05,0.000136494679822988
"ENSG00000184492",1.76235224773189,1.44135252356875,0.355898609046436,4.04989647874878,5.12402951966166e-05,0.00013655958672318
"ENSG00000260494",0.649624673322519,1.60704209147173,0.396998971849274,4.04797544937186,5.16625637643354e-05,0.000137617286435655
"ENSG00000280083",1.26772197852411,1.25728657289564,0.310706344996083,4.0465429597567,5.1979588850216e-05,0.00013839373991778
"ENSG00000231683",0.814552883200487,1.88969559479884,0.467144062710187,4.04520948813,5.22763563257097e-05,0.000139138298098733
"ENSG00000139352",1.18532369951473,-1.42354779267903,0.351932114770289,-4.04494995748881,5.23343018748097e-05,0.000139281123938574
"ENSG00000265752",2.07726766204325,-1.14515021491724,0.28310843655838,-4.04491730743991,5.23415959779643e-05,0.000139287078764043
"ENSG00000244712",0.788635829787491,-1.60010918329033,0.395586677922584,-4.04490159196783,5.23451071974486e-05,0.000139287078764043
"ENSG00000267013",1.14895773043888,2.09274738131338,0.517534118323138,4.04368969546219,5.26165477105549e-05,0.000139963546777467
"ENSG00000237227",0.882125700859498,2.40181739721111,0.59429958551518,4.04142532781518,5.31272988175059e-05,0.000141264392685017
"ENSG00000268460",3.93584863519246,1.7730151103504,0.438815269119935,4.04045901571809,5.33466874136144e-05,0.000141836143148766
"ENSG00000254349",1.00547982747804,2.30577741376598,0.570719531142052,4.04012354220986,5.34230528492017e-05,0.00014201595456945
"ENSG00000259760",1.40203824088647,1.4052525035934,0.347840700942025,4.03993120927966,5.34668812152039e-05,0.000142120844982925
"ENSG00000227161",2.59691646967427,-1.246360461984,0.308538291001679,-4.0395649367787,5.3550440749193e-05,0.000142331319424447
"ENSG00000237070",50.8515382187715,-1.17390834983013,0.290713822070461,-4.03802041977077,5.39041618753573e-05,0.000143201235330939
"ENSG00000260941",2.79164972085413,1.1740702785001,0.290786932927614,4.03756202756319,5.40095668932913e-05,0.000143434375395612
"ENSG00000272425",1.85080262341936,1.1690518649831,0.289573852124941,4.03714581411411,5.41054422445252e-05,0.000143662764213553
"ENSG00000239513",0.917750270350507,3.06455539663297,0.759108264981052,4.03704654264233,5.4128333372079e-05,0.000143702835899386
"ENSG00000258608",1.99910047222594,1.03670170121275,0.256847060335232,4.03626072207977,5.43098607564673e-05,0.000144172992540478
"ENSG00000073756",124.222554760476,1.0726499943391,0.265760312604303,4.03615567662351,5.43341702946799e-05,0.000144225750098883
"ENSG00000275393",2.45918379716602,-1.12976079592066,0.279975980396802,-4.03520614275367,5.45543789431532e-05,0.000144786635944632
"ENSG00000099869",2.78462126785219,2.2372999201171,0.554479990178054,4.03495159383239,5.46135555478895e-05,0.000144920031427738
"ENSG00000061918",49.6513299704482,1.00900518677174,0.250180952619697,4.033101545926,5.50454787218312e-05,0.000145994672906568
"ENSG00000211790",1.01670143323373,-1.46251242376105,0.362683799264409,-4.03247243667155,5.51930901973459e-05,0.000146374236107382
"ENSG00000285710",0.505569077460325,1.49206467575596,0.370096177299836,4.03155927370511,5.54080181543806e-05,0.00014689630644745
"ENSG00000261978",0.944351545716585,1.40223505110762,0.347858683274944,4.03104800462693,5.55286997456745e-05,0.000147204251408957
"ENSG00000139572",9.52616981465631,1.06191781299597,0.263486432848659,4.03025613696747,5.57161063381802e-05,0.000147689016915016
"ENSG00000172995",1.42534531905939,-2.04390033709866,0.507237465050105,-4.02947431514501,5.59017231339024e-05,0.000148144806094686
"ENSG00000177350",0.993738784420768,1.70272042140504,0.422715944000214,4.02804873005732,5.62416882828862e-05,0.000149009310041539
"ENSG00000179862",199.784372153296,1.07483637923756,0.266897750489192,4.02714664049253,5.64578240358345e-05,0.000149557576234408
"ENSG00000164047",1.27017155428304,-1.52868117839562,0.379666794085138,-4.02637576477868,5.66431448716901e-05,0.000150024047927512
"ENSG00000227088",0.827140741972854,2.37099129787058,0.589199823523369,4.02408691111318,5.71967933508949e-05,0.000151404098266791
"ENSG00000186086",6.08704105788882,1.5640078214589,0.388689190779346,4.02380065759733,5.72663944268014e-05,0.000151575997101353
"ENSG00000234241",1.51318188611334,1.24477575412442,0.309459079729097,4.02242440329787,5.76021450597276e-05,0.000152439861995115
"ENSG00000230006",64.0329383347702,-1.03923982611847,0.258394160095818,-4.02191684879062,5.77264378414422e-05,0.000152743929034558
"ENSG00000286850",1.51385171746951,1.19312333478784,0.296670287888693,4.02171495932038,5.77759482410046e-05,0.000152862493376843
"ENSG00000225920",1.74418700537468,1.07036799557048,0.26617054114427,4.02136160887285,5.78626990074349e-05,0.000153067105648665
"ENSG00000186234",1.35311840992052,1.82659051846263,0.454785738114697,4.01637598847035,5.90999404487169e-05,0.00015618755293421
"ENSG00000268240",1.60186216093456,-2.00943528117628,0.500393464796461,-4.01571048093851,5.92669769784415e-05,0.00015659080850618
"ENSG00000149294",76.3952858350955,-1.00318479710299,0.249870687410269,-4.01481585335311,5.94922251560431e-05,0.000157134866671291
"ENSG00000285535",1.74951423572076,-1.13113730255008,0.281746698194066,-4.01473135195699,5.95135426585005e-05,0.000157165637264334
"ENSG00000179761",31.2958297265284,1.12903752429526,0.281406164757875,4.01212789800358,6.01738819636656e-05,0.000158832082981541
"ENSG00000260284",4.43699522691066,1.72050826582829,0.428852051565272,4.01189235203279,6.02339667961911e-05,0.000158977773878672
"ENSG00000228661",2.32449601022728,-1.04357836010412,0.260252347092516,-4.00987107998353,6.07519085255204e-05,0.000160266738644931
"ENSG00000232712",3.62784110474,1.07650069697149,0.268558804194187,4.00843569512286,6.11222768809797e-05,0.000161178403123129
"ENSG00000287012",0.490883285707053,-1.87202800528101,0.467101874038779,-4.00775100535262,6.12996976103407e-05,0.000161620042823761
"ENSG00000198774",9.35739886415813,1.10462659760959,0.275640987850546,4.00748308959233,6.13692541105963e-05,0.000161790312831584
"ENSG00000270190",0.582930456015405,1.83936919063962,0.458996379433356,4.00737189454605,6.13981445930784e-05,0.000161840232938739
"ENSG00000230266",2.45062844019366,-1.11067989829686,0.277219237825393,-4.00650368643039,6.16241639444793e-05,0.000162422832886738
"ENSG00000214264",1.3276268343433,-1.02596411021185,0.256108075672311,-4.00598109809144,6.17605881356273e-05,0.00016276921152969
"ENSG00000255909",1.19879328053726,1.39404227648918,0.348062433023849,4.00515006568852,6.19781221727104e-05,0.000163316043789894
"ENSG00000275144",0.793481840296025,-1.75350035625449,0.437825353369123,-4.00502241992402,6.20115993855261e-05,0.000163391016403646
"ENSG00000278367",1.05814288739777,1.59385167691636,0.397992340646052,4.00472952401321,6.20884809025915e-05,0.000163567077302452
"ENSG00000196104",2.13441645797005,-1.92373731478839,0.48041362165823,-4.00433548938159,6.21920524370298e-05,0.000163826654211909
"ENSG00000240211",1.04704800941788,1.41733271961824,0.353956982342753,4.00425133652478,6.221419310133e-05,0.000163871700785535
"ENSG00000131386",39.8160805353911,-1.10877561131442,0.276936522818043,-4.0037175307604,6.23548115898543e-05,0.000164228784449779
"ENSG00000228613",1.38348402495093,1.62050730462975,0.404755331327445,4.00367130264869,6.23670034378088e-05,0.000164247590294582
"ENSG00000284309",0.693685198062074,2.33439531221445,0.583402741992341,4.0013444301657,6.29835988453635e-05,0.000165764022410405
"ENSG00000230728",2.37287778416812,-1.25192839283534,0.313289436089662,-3.99607598794695,6.44010698750644e-05,0.000169384920394584
"ENSG00000205502",166.55959060099,1.05951525103567,0.265230499141634,3.99469613963923,6.47772767021482e-05,0.000170360622396962
"ENSG00000287119",1.77054465154516,-1.2432051147039,0.311385102769266,-3.99250029512523,6.53802515985164e-05,0.000171849110790151
"ENSG00000240602",9.20513874089016,1.02872330416142,0.257666140721249,3.99246599216282,6.53897131352868e-05,0.000171860086725464
"ENSG00000237643",83.2181059521882,1.2944782019272,0.324244108934828,3.99229520678012,6.54368389161321e-05,0.000171970043688904
"ENSG00000217862",1.18328284066037,-1.20232581166429,0.301205188172801,-3.99171680593537,6.55966792315868e-05,0.00017233439144601
"ENSG00000214575",0.88601722691874,-2.18109169405241,0.546476149098703,-3.99119284098613,6.57417951825407e-05,0.000172687730535234
"ENSG00000254675",1.65519041267956,1.27914338788817,0.320545510447084,3.9905203666839,6.59284871246133e-05,0.000173150147848924
"ENSG00000264610",1.81840797391847,-1.00038697040363,0.250713806939204,-3.99015508007587,6.60301079724071e-05,0.000173403031307232
"ENSG00000146250",2.50800641481397,1.43122844293076,0.358712110308041,3.98990834656155,6.60988318218443e-05,0.000173569489408451
"ENSG00000228685",0.526050298416592,-2.15929817719788,0.541281379271103,-3.98923417632732,6.62869569724022e-05,0.000174021325716648
"ENSG00000100249",1.06054905887027,-1.1769396986176,0.295033253687761,-3.98917641962887,6.63030973459537e-05,0.000174049645333953
"ENSG00000258479",1.3465362888747,-1.24593175108835,0.312352402334325,-3.98886559468423,6.63900226836957e-05,0.000174263760195179
"ENSG00000210151",67.0687010496765,-1.3292103762446,0.333280389186538,-3.98826459453225,6.65584044098085e-05,0.000174677533374809
"ENSG00000055813",8.03300976188398,-1.25960346330725,0.315845655119317,-3.98803479766535,6.66228931534377e-05,0.000174818557662083
"ENSG00000228519",1.94690402157933,1.29933622426654,0.32606299389004,3.98492392149452,6.75017489071719e-05,0.000177030301888835
"ENSG00000235098",36.6826635602774,-1.03878576926268,0.260754359033701,-3.98377144340825,6.78301124256817e-05,0.000177814099444378
"ENSG00000204525",1733.03265499978,-1.47613241492296,0.370547463671651,-3.98365272911702,6.78640221773966e-05,0.000177888650199603
"ENSG00000273443",1.71019617736551,1.37840444271925,0.346085335143541,3.98284556653506,6.80950071271196e-05,0.000178479730893282
"ENSG00000267372",1.94267679717208,1.35510269414846,0.340300230701868,3.98207985740581,6.83148167967895e-05,0.000179012568772632
"ENSG00000286923",2.74602184939361,1.06715567420515,0.268016394939931,3.98168057757933,6.84297029289111e-05,0.000179284718858228
"ENSG00000242041",1.47922049520791,1.54678171612336,0.38864604853184,3.97992394870994,6.89373184649672e-05,0.000180512843083671
"ENSG00000211639",21.5053198195343,-1.57577699710575,0.395954442803283,-3.97969267865653,6.90044136942394e-05,0.000180673981869423
"ENSG00000183230",2.9348871182053,-1.50677100365375,0.378672618688943,-3.97908623251017,6.91806472020092e-05,0.000181106245018207
"ENSG00000259424",0.947574914037733,1.54588183386285,0.388504516298089,3.97905756307022,6.91889890859937e-05,0.000181113500615248
"ENSG00000259974",248.233023664927,1.09028275986007,0.274016151208873,3.97889961978551,6.92349625627204e-05,0.000181219253965891
"ENSG00000229211",0.727368667186439,-1.88945683783975,0.474955213295251,-3.97817896287662,6.94450954170609e-05,0.000181725378864412
"ENSG00000138696",4.96190117485025,1.44048624233675,0.362124674981859,3.97787375966278,6.95342699013425e-05,0.00018194408913345
"ENSG00000101958",118.107993619269,-1.40665127412604,0.353649916707281,-3.97752468662488,6.96363951128931e-05,0.000182181988308707
"ENSG00000259565",1.09375597877073,-1.40696022727343,0.353759484873124,-3.97716609005702,6.97414542946154e-05,0.000182412810307709
"ENSG00000235934",1.05187137851632,2.54902142882384,0.640985109432848,3.97672487443468,6.9870924406423e-05,0.000182722049075078
"ENSG00000070748",4.53975183053311,-1.54684524116071,0.388996495433323,-3.97650174055578,6.99364872550439e-05,0.000182864088991596
"ENSG00000231749",0.692465865609449,1.68882871094957,0.424847483433905,3.9751411431211,7.03375292599724e-05,0.000183838780253918
"ENSG00000197446",3.51686870853481,1.1555071111835,0.29081743909759,3.97330749754573,7.08814469371423e-05,0.000185156211594299
"ENSG00000185155",3.86759029550034,-1.03981071615569,0.261715838350411,-3.97305231012993,7.0957458306922e-05,0.000185339877843128
"ENSG00000225037",0.574879735453977,1.78217740547052,0.448655503818992,3.97226243810781,7.11932224565999e-05,0.000185910885467343
"ENSG00000204241",4.89282034547935,-1.15084437349082,0.289814795789974,-3.9709648720793,7.15821344005668e-05,0.000186911461443947
"ENSG00000152779",2.85306177138889,-1.29800569943376,0.326973211552153,-3.96976159995518,7.19445793499625e-05,0.000187812609633455
